lr_multiplier	localization_multiplier	chain	seed	accepted	reason	llc	trained_loss	mean_sample_loss	loss_sd	mean_distance	max_distance	max_diagnostic_loss	n_beta	n	device	requested_batch_size	effective_batch_size	diagnostic_passed	diagnostic_rhat	diagnostic_ess	diagnostic_reason	estimate_rejected	rejection_reason
1.0	1.0	0	2026	True		0.00815996950379733	0.00808642929128851	0.008102841239486586	0.001634988554284789	2.17364985370636	2.1779654026031494	0.00832149640905975	497.19688396004585	4141	cuda	128	101	True	0.9990021812425566	4000.0		True	sensitivity_exceeds_10_percent
1.0	1.0	1	2027	True		0.00830255570766091	0.00808642929128851	0.008103128019650468	0.0027811474348424323	2.173735941171646	2.177734375	0.008397050275660978	497.19688396004585	4141	cuda	128	101	True	0.9990021812425566	4000.0		True	sensitivity_exceeds_10_percent
1.0	1.0	2	2028	True		0.010745519137111059	0.00808642929128851	0.008108041492578924	0.004380370543321256	2.1738126950263976	2.177899122238159	0.008306401378037244	497.19688396004585	4141	cuda	128	101	True	0.9990021812425566	4000.0		True	sensitivity_exceeds_10_percent
1.0	1.0	3	2029	True		0.010178471572441821	0.00808642929128851	0.008106901003603706	0.0036360562871044443	2.1736785333156585	2.1780853271484375	0.008401094607701194	497.19688396004585	4141	cuda	128	101	True	0.9990021812425566	4000.0		True	sensitivity_exceeds_10_percent
0.5	1.0	0	2026	True		0.009103226357392899	0.00808642929128851	0.008104738389054546	0.0016304239174416708	2.1309108810424804	2.1355233192443848	0.00828994429325948	497.19688396004585	4141	cuda	128	101	True	0.9990044264181351	4000.0		True	sensitivity_exceeds_10_percent
0.5	1.0	1	2027	True		0.005697361539860442	0.00808642929128851	0.008097888255983707	0.002777997152396833	2.1309905145168306	2.1354823112487793	0.008330167307856002	497.19688396004585	4141	cuda	128	101	True	0.9990044264181351	4000.0		True	sensitivity_exceeds_10_percent
0.5	1.0	2	2028	True		0.011340759912996497	0.00808642929128851	0.008109238685874152	0.0043841048021447315	2.131107580661774	2.1355037689208984	0.008326981472158686	497.19688396004585	4141	cuda	128	101	True	0.9990044264181351	4000.0		True	sensitivity_exceeds_10_percent
0.5	1.0	3	2029	True		0.00853992055624307	0.00808642929128851	0.008103605425797288	0.003636843573302682	2.1309373621940613	2.13552188873291	0.008377444614386161	497.19688396004585	4141	cuda	128	101	True	0.9990044264181351	4000.0		True	sensitivity_exceeds_10_percent
2.0	1.0	0	2026	True		0.007431694156980901	0.00808642929128851	0.00810137647699448	0.0016396005190317446	2.2674293332099915	2.272177219390869	0.008319775366323981	497.19688396004585	4141	cuda	128	101	True	0.9990016923011628	4000.0		True	sensitivity_exceeds_10_percent
2.0	1.0	1	2027	True		0.009968101727768764	0.00808642929128851	0.008106477891851682	0.0027839228467228102	2.2675286507606507	2.272190809249878	0.008443499256111637	497.19688396004585	4141	cuda	128	101	True	0.9990016923011628	4000.0		True	sensitivity_exceeds_10_percent
2.0	1.0	2	2028	True		0.010414322981835313	0.00808642929128851	0.008107375365807095	0.004375246754140675	2.2675512487888336	2.271523952484131	0.00828226693505338	497.19688396004585	4141	cuda	128	101	True	0.9990016923011628	4000.0		True	sensitivity_exceeds_10_percent
2.0	1.0	3	2029	True		0.012410392448764438	0.00808642929128851	0.008111390011777984	0.0036360271478069455	2.267474952697754	2.272136688232422	0.00837089426130006	497.19688396004585	4141	cuda	128	101	True	0.9990016923011628	4000.0		True	sensitivity_exceeds_10_percent
1.0	0.5	0	2026	True		0.01795763645649795	0.00808642929128851	0.00812254704873194	0.0016333994841319108	3.0135626857280733	3.020085573196411	0.00840053422544291	497.19688396004585	4141	cuda	128	101	True	0.9990105071744521	4000.0		True	sensitivity_exceeds_10_percent
1.0	0.5	1	2027	True		0.012767936415035312	0.00808642929128851	0.008112109131261242	0.0027767932235715767	3.013675309419632	3.0200281143188477	0.008446015108109557	497.19688396004585	4141	cuda	128	101	True	0.9990105071744521	4000.0		True	sensitivity_exceeds_10_percent
1.0	0.5	2	2028	True		0.02126907132528503	0.00808642929128851	0.00812920725714357	0.004391407993370642	3.01384082865715	3.0200579166412354	0.00844131723096681	497.19688396004585	4141	cuda	128	101	True	0.9990105071744521	4000.0		True	sensitivity_exceeds_10_percent
1.0	0.5	3	2029	True		0.017196154285215676	0.00808642929128851	0.008121015498161435	0.0036462367453707106	3.0136001253128053	3.02008318901062	0.008512270131050116	497.19688396004585	4141	cuda	128	101	True	0.9990105071744521	4000.0		True	sensitivity_exceeds_10_percent
1.0	2.0	0	2026	True		0.003177196572939515	0.00808642929128851	0.008092819509480615	0.0016365668967185752	1.6033150922060013	1.6066724061965942	0.008241053427749716	497.19688396004585	4141	cuda	128	101	True	0.9990005308710278	4000.0		True	sensitivity_exceeds_10_percent
1.0	2.0	1	2027	True		0.005105866778875846	0.00808642929128851	0.00809669859695714	0.0027833293635901243	1.6033853225708008	1.6066819429397583	0.008333775835807586	497.19688396004585	4141	cuda	128	101	True	0.9990005308710278	4000.0		True	sensitivity_exceeds_10_percent
1.0	2.0	2	2028	True		0.00539301656205677	0.00808642929128851	0.00809727613433206	0.004374068112996748	1.603401326060295	1.6062103509902954	0.00822324728859965	497.19688396004585	4141	cuda	128	101	True	0.9990005308710278	4000.0		True	sensitivity_exceeds_10_percent
1.0	2.0	3	2029	True		0.00665700106146987	0.00808642929128851	0.008099818355613388	0.0036310278612234448	1.6033473709821702	1.6066436767578125	0.008283962749090497	497.19688396004585	4141	cuda	128	101	True	0.9990005308710278	4000.0		True	sensitivity_exceeds_10_percent
